"country","issue","set","month","mentions","baseline","rate"
"TV","endemic species","issue","2017-10",0,12196,0
"TV","endemic species","issue","2017-11",2,44559,4.48843106891986e-05
"TV","endemic species","issue","2017-12",0,43194,0
"TV","endemic species","issue","2018-1",0,45874,0
"TV","endemic species","issue","2018-2",2,44071,4.5381316511992e-05
"TV","endemic species","issue","2018-3",0,22516,0
"TV","extinction","issue","2017-10",15,12196,0.00122991144637586
"TV","extinction","issue","2017-11",35,44559,0.000785475437060975
"TV","extinction","issue","2017-12",30,43194,0.000694540908459508
"TV","extinction","issue","2018-1",46,45874,0.00100274665387801
"TV","extinction","issue","2018-2",28,44071,0.000635338431167888
"TV","extinction","issue","2018-3",16,22516,0.0007106057914372
"TV","genetic diversity","issue","2017-10",0,12196,0
"TV","genetic diversity","issue","2017-11",1,44559,2.24421553445993e-05
"TV","genetic diversity","issue","2017-12",1,43194,2.31513636153169e-05
"TV","genetic diversity","issue","2018-1",1,45874,2.17988403016959e-05
"TV","genetic diversity","issue","2018-2",0,44071,0
"TV","genetic diversity","issue","2018-3",0,22516,0
"TV","habitat destruction","issue","2017-10",0,12196,0
"TV","habitat destruction","issue","2017-11",0,44559,0
"TV","habitat destruction","issue","2017-12",0,43194,0
"TV","habitat destruction","issue","2018-1",0,45874,0
"TV","habitat destruction","issue","2018-2",0,44071,0
"TV","habitat destruction","issue","2018-3",0,22516,0
"TV","habitat fragmentation","issue","2017-10",0,12196,0
"TV","habitat fragmentation","issue","2017-11",0,44559,0
"TV","habitat fragmentation","issue","2017-12",0,43194,0
"TV","habitat fragmentation","issue","2018-1",0,45874,0
"TV","habitat fragmentation","issue","2018-2",0,44071,0
"TV","habitat fragmentation","issue","2018-3",0,22516,0
"TV","invasive species","issue","2017-10",2,12196,0.000163988192850115
"TV","invasive species","issue","2017-11",1,44559,2.24421553445993e-05
"TV","invasive species","issue","2017-12",0,43194,0
"TV","invasive species","issue","2018-1",0,45874,0
"TV","invasive species","issue","2018-2",0,44071,0
"TV","invasive species","issue","2018-3",2,22516,8.882572392965e-05
"TV","keystone species","issue","2017-10",0,12196,0
"TV","keystone species","issue","2017-11",0,44559,0
"TV","keystone species","issue","2017-12",0,43194,0
"TV","keystone species","issue","2018-1",0,45874,0
"TV","keystone species","issue","2018-2",0,44071,0
"TV","keystone species","issue","2018-3",0,22516,0
"TV","natural capital","issue","2017-10",0,12196,0
"TV","natural capital","issue","2017-11",2,44559,4.48843106891986e-05
"TV","natural capital","issue","2017-12",0,43194,0
"TV","natural capital","issue","2018-1",0,45874,0
"TV","natural capital","issue","2018-2",1,44071,2.2690658255996e-05
"TV","natural capital","issue","2018-3",1,22516,4.4412861964825e-05
"TV","ocean acidification","issue","2017-10",0,12196,0
"TV","ocean acidification","issue","2017-11",2,44559,4.48843106891986e-05
"TV","ocean acidification","issue","2017-12",0,43194,0
"TV","ocean acidification","issue","2018-1",0,45874,0
"TV","ocean acidification","issue","2018-2",1,44071,2.2690658255996e-05
"TV","ocean acidification","issue","2018-3",0,22516,0
"TV","protected area","issue","2017-10",5,12196,0.000409970482125287
"TV","protected area","issue","2017-11",1,44559,2.24421553445993e-05
"TV","protected area","issue","2017-12",8,43194,0.000185210908922536
"TV","protected area","issue","2018-1",9,45874,0.000196189562715264
"TV","protected area","issue","2018-2",4,44071,9.0762633023984e-05
"TV","protected area","issue","2018-3",4,22516,0.0001776514478593
"TV","species diversity","issue","2017-10",1,12196,8.19940964250574e-05
"TV","species diversity","issue","2017-11",3,44559,6.73264660337979e-05
"TV","species diversity","issue","2017-12",2,43194,4.63027272306339e-05
"TV","species diversity","issue","2018-1",2,45874,4.35976806033919e-05
"TV","species diversity","issue","2018-2",0,44071,0
"TV","species diversity","issue","2018-3",1,22516,4.4412861964825e-05
"TV","subspecies","issue","2017-10",0,12196,0
"TV","subspecies","issue","2017-11",4,44559,8.97686213783972e-05
"TV","subspecies","issue","2017-12",2,43194,4.63027272306339e-05
"TV","subspecies","issue","2018-1",2,45874,4.35976806033919e-05
"TV","subspecies","issue","2018-2",3,44071,6.8071974767988e-05
"TV","subspecies","issue","2018-3",2,22516,8.882572392965e-05
"TV","sustainability","issue","2017-10",24,12196,0.00196785831420138
"TV","sustainability","issue","2017-11",85,44559,0.00190758320429094
"TV","sustainability","issue","2017-12",70,43194,0.00162059545307219
"TV","sustainability","issue","2018-1",55,45874,0.00119893621659328
"TV","sustainability","issue","2018-2",48,44071,0.00108915159628781
"TV","sustainability","issue","2018-3",21,22516,0.000932670101261325
"TV","wildlife trade","issue","2017-10",0,12196,0
"TV","wildlife trade","issue","2017-11",0,44559,0
"TV","wildlife trade","issue","2017-12",0,43194,0
"TV","wildlife trade","issue","2018-1",0,45874,0
"TV","wildlife trade","issue","2018-2",0,44071,0
"TV","wildlife trade","issue","2018-3",0,22516,0
"TW","all","all","2017-10",51,36829,0.00138477829970947
"TW","all","all","2017-11",139,98424,0.00141225717304722
"TW","all","all","2017-12",127,99737,0.00127334890762706
"TW","all","all","2018-1",109,106302,0.00102538051965156
"TW","all","all","2018-2",77,81732,0.000942103460089072
"TW","all","all","2018-3",37,34089,0.0010853941154038
"TW","biodiversity","issue","2017-10",0,36829,0
"TW","biodiversity","issue","2017-11",16,98424,0.000162561976753637
"TW","biodiversity","issue","2017-12",9,99737,9.02373241625475e-05
"TW","biodiversity","issue","2018-1",3,106302,2.82214821922447e-05
"TW","biodiversity","issue","2018-2",10,81732,0.000122351098712866
"TW","biodiversity","issue","2018-3",6,34089,0.000176009856551967
"TW","biosphere","issue","2017-10",0,36829,0
"TW","biosphere","issue","2017-11",2,98424,2.03202470942047e-05
"TW","biosphere","issue","2017-12",0,99737,0
"TW","biosphere","issue","2018-1",0,106302,0
"TW","biosphere","issue","2018-2",2,81732,2.44702197425733e-05
"TW","biosphere","issue","2018-3",0,34089,0
"TW","climate change","issue","2017-10",12,36829,0.000325830188166934
"TW","climate change","issue","2017-11",33,98424,0.000335284077054377
"TW","climate change","issue","2017-12",13,99737,0.000130342801568124
"TW","climate change","issue","2018-1",15,106302,0.000141107410961224
"TW","climate change","issue","2018-2",6,81732,7.34106592277199e-05
"TW","climate change","issue","2018-3",0,34089,0
"TW","deforestation","issue","2017-10",0,36829,0
"TW","deforestation","issue","2017-11",0,98424,0
"TW","deforestation","issue","2017-12",0,99737,0
"TW","deforestation","issue","2018-1",2,106302,1.88143214614965e-05
"TW","deforestation","issue","2018-2",2,81732,2.44702197425733e-05
"TW","deforestation","issue","2018-3",0,34089,0
"TW","desertification","issue","2017-10",0,36829,0
"TW","desertification","issue","2017-11",0,98424,0
"TW","desertification","issue","2017-12",0,99737,0
"TW","desertification","issue","2018-1",0,106302,0
"TW","desertification","issue","2018-2",0,81732,0
"TW","desertification","issue","2018-3",0,34089,0
"TW","ecology","issue","2017-10",41,36829,0.00111325314290369
"TW","ecology","issue","2017-11",82,98424,0.000833130130862391
"TW","ecology","issue","2017-12",74,99737,0.000741951332003168
"TW","ecology","issue","2018-1",73,106302,0.000686722733344622
"TW","ecology","issue","2018-2",50,81732,0.000611755493564332
"TW","ecology","issue","2018-3",22,34089,0.000645369474023879
"TW","ecosystem service","issue","2017-10",0,36829,0
"TW","ecosystem service","issue","2017-11",0,98424,0
"TW","ecosystem service","issue","2017-12",0,99737,0
"TW","ecosystem service","issue","2018-1",0,106302,0
"TW","ecosystem service","issue","2018-2",0,81732,0
"TW","ecosystem service","issue","2018-3",0,34089,0
"TW","endangered species","issue","2017-10",1,36829,2.71525156805778e-05
"TW","endangered species","issue","2017-11",2,98424,2.03202470942047e-05
"TW","endangered species","issue","2017-12",3,99737,3.00791080541825e-05
"TW","endangered species","issue","2018-1",4,106302,3.7628642922993e-05
"TW","endangered species","issue","2018-2",5,81732,6.11755493564332e-05
"TW","endangered species","issue","2018-3",3,34089,8.80049282759835e-05
"TW","endemic species","issue","2017-10",0,36829,0
"TW","endemic species","issue","2017-11",2,98424,2.03202470942047e-05
"TW","endemic species","issue","2017-12",0,99737,0
"TW","endemic species","issue","2018-1",2,106302,1.88143214614965e-05
"TW","endemic species","issue","2018-2",0,81732,0
"TW","endemic species","issue","2018-3",0,34089,0
"TW","extinction","issue","2017-10",0,36829,0
"TW","extinction","issue","2017-11",10,98424,0.000101601235471023
"TW","extinction","issue","2017-12",4,99737,4.01054774055767e-05
"TW","extinction","issue","2018-1",14,106302,0.000131700250230475
"TW","extinction","issue","2018-2",5,81732,6.11755493564332e-05
"TW","extinction","issue","2018-3",0,34089,0
"TW","genetic diversity","issue","2017-10",0,36829,0
"TW","genetic diversity","issue","2017-11",0,98424,0
"TW","genetic diversity","issue","2017-12",0,99737,0
"TW","genetic diversity","issue","2018-1",1,106302,9.40716073074825e-06
"TW","genetic diversity","issue","2018-2",1,81732,1.22351098712866e-05
"TW","genetic diversity","issue","2018-3",0,34089,0
"TW","habitat destruction","issue","2017-10",2,36829,5.43050313611556e-05
"TW","habitat destruction","issue","2017-11",0,98424,0
"TW","habitat destruction","issue","2017-12",0,99737,0
"TW","habitat destruction","issue","2018-1",0,106302,0
"TW","habitat destruction","issue","2018-2",0,81732,0
"TW","habitat destruction","issue","2018-3",0,34089,0
"TW","habitat fragmentation","issue","2017-10",0,36829,0
"TW","habitat fragmentation","issue","2017-11",0,98424,0
"TW","habitat fragmentation","issue","2017-12",0,99737,0
"TW","habitat fragmentation","issue","2018-1",0,106302,0
"TW","habitat fragmentation","issue","2018-2",0,81732,0
"TW","habitat fragmentation","issue","2018-3",0,34089,0
"TW","invasive species","issue","2017-10",0,36829,0
"TW","invasive species","issue","2017-11",1,98424,1.01601235471023e-05
"TW","invasive species","issue","2017-12",0,99737,0
"TW","invasive species","issue","2018-1",1,106302,9.40716073074825e-06
"TW","invasive species","issue","2018-2",0,81732,0
"TW","invasive species","issue","2018-3",0,34089,0
"TW","keystone species","issue","2017-10",0,36829,0
"TW","keystone species","issue","2017-11",0,98424,0
"TW","keystone species","issue","2017-12",0,99737,0
"TW","keystone species","issue","2018-1",0,106302,0
"TW","keystone species","issue","2018-2",0,81732,0
"TW","keystone species","issue","2018-3",0,34089,0
"TW","natural capital","issue","2017-10",2,36829,5.43050313611556e-05
"TW","natural capital","issue","2017-11",0,98424,0
"TW","natural capital","issue","2017-12",0,99737,0
"TW","natural capital","issue","2018-1",0,106302,0
"TW","natural capital","issue","2018-2",5,81732,6.11755493564332e-05
"TW","natural capital","issue","2018-3",0,34089,0
"TW","ocean acidification","issue","2017-10",8,36829,0.000217220125444622
"TW","ocean acidification","issue","2017-11",0,98424,0
"TW","ocean acidification","issue","2017-12",0,99737,0
"TW","ocean acidification","issue","2018-1",0,106302,0
"TW","ocean acidification","issue","2018-2",0,81732,0
"TW","ocean acidification","issue","2018-3",0,34089,0
"TW","protected area","issue","2017-10",0,36829,0
"TW","protected area","issue","2017-11",1,98424,1.01601235471023e-05
"TW","protected area","issue","2017-12",4,99737,4.01054774055767e-05
"TW","protected area","issue","2018-1",10,106302,9.40716073074825e-05
"TW","protected area","issue","2018-2",4,81732,4.89404394851466e-05
"TW","protected area","issue","2018-3",0,34089,0
"TW","species diversity","issue","2017-10",0,36829,0
"TW","species diversity","issue","2017-11",0,98424,0
"TW","species diversity","issue","2017-12",0,99737,0
"TW","species diversity","issue","2018-1",0,106302,0
"TW","species diversity","issue","2018-2",0,81732,0
"TW","species diversity","issue","2018-3",0,34089,0
"TW","subspecies","issue","2017-10",0,36829,0
"TW","subspecies","issue","2017-11",0,98424,0
"TW","subspecies","issue","2017-12",0,99737,0
"TW","subspecies","issue","2018-1",5,106302,4.70358036537412e-05
"TW","subspecies","issue","2018-2",0,81732,0
"TW","subspecies","issue","2018-3",0,34089,0
"TW","sustainability","issue","2017-10",2,36829,5.43050313611556e-05
"TW","sustainability","issue","2017-11",26,98424,0.000264163212224661
"TW","sustainability","issue","2017-12",34,99737,0.000340896557947402
"TW","sustainability","issue","2018-1",10,106302,9.40716073074825e-05
"TW","sustainability","issue","2018-2",23,81732,0.000281407527039593
"TW","sustainability","issue","2018-3",14,34089,0.000410689665287923
"TW","wildlife trade","issue","2017-10",0,36829,0
"TW","wildlife trade","issue","2017-11",0,98424,0
"TW","wildlife trade","issue","2017-12",0,99737,0
"TW","wildlife trade","issue","2018-1",0,106302,0
"TW","wildlife trade","issue","2018-2",0,81732,0
"TW","wildlife trade","issue","2018-3",0,34089,0
"TZ","all","all","2017-10",4,240,0.0166666666666667
"TZ","all","all","2017-11",13,1937,0.00671140939597315
"TZ","all","all","2017-12",14,2291,0.00611086861632475
"TZ","all","all","2018-1",9,2763,0.00325732899022801
"TZ","all","all","2018-2",8,2097,0.00381497377205532
"TZ","all","all","2018-3",5,801,0.00624219725343321
"TZ","biodiversity","issue","2017-10",4,240,0.0166666666666667
"TZ","biodiversity","issue","2017-11",4,1937,0.00206504904491482
"TZ","biodiversity","issue","2017-12",2,2291,0.000872981230903536
"TZ","biodiversity","issue","2018-1",4,2763,0.00144770177343467
"TZ","biodiversity","issue","2018-2",0,2097,0
"TZ","biodiversity","issue","2018-3",0,801,0
"TZ","biosphere","issue","2017-10",0,240,0
"TZ","biosphere","issue","2017-11",0,1937,0
"TZ","biosphere","issue","2017-12",0,2291,0
"TZ","biosphere","issue","2018-1",0,2763,0
"TZ","biosphere","issue","2018-2",0,2097,0
"TZ","biosphere","issue","2018-3",0,801,0
"TZ","climate change","issue","2017-10",2,240,0.00833333333333333
"TZ","climate change","issue","2017-11",7,1937,0.00361383582860093
"TZ","climate change","issue","2017-12",4,2291,0.00174596246180707
"TZ","climate change","issue","2018-1",1,2763,0.000361925443358668
"TZ","climate change","issue","2018-2",4,2097,0.00190748688602766
"TZ","climate change","issue","2018-3",4,801,0.00499375780274657
"TZ","deforestation","issue","2017-10",0,240,0
"TZ","deforestation","issue","2017-11",2,1937,0.00103252452245741
"TZ","deforestation","issue","2017-12",0,2291,0
"TZ","deforestation","issue","2018-1",0,2763,0
"TZ","deforestation","issue","2018-2",2,2097,0.000953743443013829
"TZ","deforestation","issue","2018-3",0,801,0
"TZ","desertification","issue","2017-10",0,240,0
"TZ","desertification","issue","2017-11",0,1937,0
"TZ","desertification","issue","2017-12",2,2291,0.000872981230903536
"TZ","desertification","issue","2018-1",0,2763,0
"TZ","desertification","issue","2018-2",0,2097,0
"TZ","desertification","issue","2018-3",0,801,0
"TZ","ecology","issue","2017-10",0,240,0
"TZ","ecology","issue","2017-11",3,1937,0.00154878678368611
"TZ","ecology","issue","2017-12",3,2291,0.0013094718463553
"TZ","ecology","issue","2018-1",0,2763,0
"TZ","ecology","issue","2018-2",1,2097,0.000476871721506915
"TZ","ecology","issue","2018-3",0,801,0
"TZ","ecosystem service","issue","2017-10",1,240,0.00416666666666667
"TZ","ecosystem service","issue","2017-11",0,1937,0
"TZ","ecosystem service","issue","2017-12",0,2291,0
"TZ","ecosystem service","issue","2018-1",0,2763,0
"TZ","ecosystem service","issue","2018-2",0,2097,0
"TZ","ecosystem service","issue","2018-3",0,801,0
"TZ","endangered species","issue","2017-10",1,240,0.00416666666666667
"TZ","endangered species","issue","2017-11",0,1937,0
"TZ","endangered species","issue","2017-12",1,2291,0.000436490615451768
"TZ","endangered species","issue","2018-1",1,2763,0.000361925443358668
"TZ","endangered species","issue","2018-2",0,2097,0
"TZ","endangered species","issue","2018-3",0,801,0
"TZ","endemic species","issue","2017-10",0,240,0
"TZ","endemic species","issue","2017-11",0,1937,0
"TZ","endemic species","issue","2017-12",0,2291,0
"TZ","endemic species","issue","2018-1",0,2763,0
"TZ","endemic species","issue","2018-2",0,2097,0
"TZ","endemic species","issue","2018-3",0,801,0
"TZ","extinction","issue","2017-10",0,240,0
"TZ","extinction","issue","2017-11",0,1937,0
"TZ","extinction","issue","2017-12",2,2291,0.000872981230903536
"TZ","extinction","issue","2018-1",0,2763,0
"TZ","extinction","issue","2018-2",0,2097,0
"TZ","extinction","issue","2018-3",2,801,0.00249687890137328
"TZ","genetic diversity","issue","2017-10",0,240,0
"TZ","genetic diversity","issue","2017-11",0,1937,0
"TZ","genetic diversity","issue","2017-12",0,2291,0
"TZ","genetic diversity","issue","2018-1",0,2763,0
"TZ","genetic diversity","issue","2018-2",0,2097,0
"TZ","genetic diversity","issue","2018-3",0,801,0
"TZ","habitat destruction","issue","2017-10",0,240,0
"TZ","habitat destruction","issue","2017-11",0,1937,0
"TZ","habitat destruction","issue","2017-12",0,2291,0
"TZ","habitat destruction","issue","2018-1",0,2763,0
"TZ","habitat destruction","issue","2018-2",0,2097,0
"TZ","habitat destruction","issue","2018-3",0,801,0
"TZ","habitat fragmentation","issue","2017-10",0,240,0
"TZ","habitat fragmentation","issue","2017-11",0,1937,0
"TZ","habitat fragmentation","issue","2017-12",0,2291,0
"TZ","habitat fragmentation","issue","2018-1",0,2763,0
"TZ","habitat fragmentation","issue","2018-2",0,2097,0
"TZ","habitat fragmentation","issue","2018-3",0,801,0
"TZ","invasive species","issue","2017-10",0,240,0
"TZ","invasive species","issue","2017-11",0,1937,0
"TZ","invasive species","issue","2017-12",0,2291,0
"TZ","invasive species","issue","2018-1",0,2763,0
"TZ","invasive species","issue","2018-2",0,2097,0
"TZ","invasive species","issue","2018-3",0,801,0
"TZ","keystone species","issue","2017-10",0,240,0
"TZ","keystone species","issue","2017-11",2,1937,0.00103252452245741
"TZ","keystone species","issue","2017-12",0,2291,0
"TZ","keystone species","issue","2018-1",0,2763,0
"TZ","keystone species","issue","2018-2",0,2097,0
"TZ","keystone species","issue","2018-3",0,801,0
"TZ","natural capital","issue","2017-10",0,240,0
"TZ","natural capital","issue","2017-11",0,1937,0
"TZ","natural capital","issue","2017-12",0,2291,0
"TZ","natural capital","issue","2018-1",0,2763,0
"TZ","natural capital","issue","2018-2",0,2097,0
"TZ","natural capital","issue","2018-3",0,801,0
"TZ","ocean acidification","issue","2017-10",0,240,0
"TZ","ocean acidification","issue","2017-11",0,1937,0
"TZ","ocean acidification","issue","2017-12",0,2291,0
"TZ","ocean acidification","issue","2018-1",0,2763,0
"TZ","ocean acidification","issue","2018-2",0,2097,0
"TZ","ocean acidification","issue","2018-3",0,801,0
"TZ","protected area","issue","2017-10",0,240,0
"TZ","protected area","issue","2017-11",0,1937,0
"TZ","protected area","issue","2017-12",1,2291,0.000436490615451768
"TZ","protected area","issue","2018-1",2,2763,0.000723850886717336
"TZ","protected area","issue","2018-2",2,2097,0.000953743443013829
"TZ","protected area","issue","2018-3",0,801,0
"TZ","species diversity","issue","2017-10",0,240,0
"TZ","species diversity","issue","2017-11",0,1937,0
"TZ","species diversity","issue","2017-12",0,2291,0
"TZ","species diversity","issue","2018-1",0,2763,0
"TZ","species diversity","issue","2018-2",0,2097,0
"TZ","species diversity","issue","2018-3",0,801,0
"TZ","subspecies","issue","2017-10",0,240,0
"TZ","subspecies","issue","2017-11",0,1937,0
"TZ","subspecies","issue","2017-12",0,2291,0
"TZ","subspecies","issue","2018-1",0,2763,0
"TZ","subspecies","issue","2018-2",0,2097,0
"TZ","subspecies","issue","2018-3",0,801,0
"TZ","sustainability","issue","2017-10",1,240,0.00416666666666667
"TZ","sustainability","issue","2017-11",4,1937,0.00206504904491482
"TZ","sustainability","issue","2017-12",4,2291,0.00174596246180707
"TZ","sustainability","issue","2018-1",4,2763,0.00144770177343467
"TZ","sustainability","issue","2018-2",2,2097,0.000953743443013829
"TZ","sustainability","issue","2018-3",0,801,0
"TZ","wildlife trade","issue","2017-10",0,240,0
"TZ","wildlife trade","issue","2017-11",1,1937,0.000516262261228704
"TZ","wildlife trade","issue","2017-12",1,2291,0.000436490615451768
"TZ","wildlife trade","issue","2018-1",0,2763,0
"TZ","wildlife trade","issue","2018-2",0,2097,0
"TZ","wildlife trade","issue","2018-3",0,801,0
"UA","all","all","2017-10",199,62804,0.00316858798802624
"UA","all","all","2017-11",498,225607,0.00220737831716214
"UA","all","all","2017-12",339,213464,0.00158808979500056
"UA","all","all","2018-1",386,212376,0.00181753117113045
"UA","all","all","2018-2",314,200496,0.00156611603224004
"UA","all","all","2018-3",128,73019,0.0017529684054835
"UA","biodiversity","issue","2017-10",20,62804,0.000318451054072989
"UA","biodiversity","issue","2017-11",32,225607,0.0001418395705807
"UA","biodiversity","issue","2017-12",4,213464,1.87385226548739e-05
"UA","biodiversity","issue","2018-1",25,212376,0.000117715749425547
"UA","biodiversity","issue","2018-2",11,200496,5.48639374351608e-05
"UA","biodiversity","issue","2018-3",7,73019,9.58654596748791e-05
"UA","biosphere","issue","2017-10",14,62804,0.000222915737851092
"UA","biosphere","issue","2017-11",8,225607,3.5459892645175e-05
"UA","biosphere","issue","2017-12",3,213464,1.40538919911554e-05
"UA","biosphere","issue","2018-1",1,212376,4.70862997702189e-06
"UA","biosphere","issue","2018-2",22,200496,0.000109727874870322
"UA","biosphere","issue","2018-3",2,73019,2.73901313356798e-05
"UA","climate change","issue","2017-10",56,62804,0.000891662951404369
"UA","climate change","issue","2017-11",117,225607,0.000518600929935685
"UA","climate change","issue","2017-12",55,213464,0.000257654686504516
"UA","climate change","issue","2018-1",67,212376,0.000315478208460466
"UA","climate change","issue","2018-2",43,200496,0.00021446811906472
"UA","climate change","issue","2018-3",30,73019,0.000410851970035196
"UA","deforestation","issue","2017-10",8,62804,0.000127380421629196
"UA","deforestation","issue","2017-11",30,225607,0.000132974597419406
"UA","deforestation","issue","2017-12",11,213464,5.15309373009032e-05
"UA","deforestation","issue","2018-1",13,212376,6.12121897012845e-05
"UA","deforestation","issue","2018-2",8,200496,3.99010454073897e-05
"UA","deforestation","issue","2018-3",1,73019,1.36950656678399e-05
"UA","desertification","issue","2017-10",4,62804,6.36902108145978e-05
"UA","desertification","issue","2017-11",0,225607,0
"UA","desertification","issue","2017-12",0,213464,0
"UA","desertification","issue","2018-1",4,212376,1.88345199080875e-05
"UA","desertification","issue","2018-2",0,200496,0
"UA","desertification","issue","2018-3",0,73019,0
"UA","ecology","issue","2017-10",57,62804,0.000907585504108019
"UA","ecology","issue","2017-11",74,225607,0.000328004006967869
"UA","ecology","issue","2017-12",61,213464,0.000285762470486827
"UA","ecology","issue","2018-1",61,212376,0.000287226428598335
"UA","ecology","issue","2018-2",69,200496,0.000344146516638736
"UA","ecology","issue","2018-3",24,73019,0.000328681576028157
"UA","ecosystem service","issue","2017-10",0,62804,0
"UA","ecosystem service","issue","2017-11",2,225607,8.86497316129375e-06
"UA","ecosystem service","issue","2017-12",0,213464,0
"UA","ecosystem service","issue","2018-1",1,212376,4.70862997702189e-06
"UA","ecosystem service","issue","2018-2",0,200496,0
"UA","ecosystem service","issue","2018-3",1,73019,1.36950656678399e-05
"UA","endangered species","issue","2017-10",7,62804,0.000111457868925546
"UA","endangered species","issue","2017-11",8,225607,3.5459892645175e-05
"UA","endangered species","issue","2017-12",2,213464,9.36926132743695e-06
"UA","endangered species","issue","2018-1",2,212376,9.41725995404377e-06
"UA","endangered species","issue","2018-2",1,200496,4.98763067592371e-06
"UA","endangered species","issue","2018-3",1,73019,1.36950656678399e-05
"UA","endemic species","issue","2017-10",0,62804,0
"UA","endemic species","issue","2017-11",1,225607,4.43248658064688e-06
"UA","endemic species","issue","2017-12",0,213464,0
"UA","endemic species","issue","2018-1",0,212376,0
"UA","endemic species","issue","2018-2",0,200496,0
"UA","endemic species","issue","2018-3",2,73019,2.73901313356798e-05
"UA","extinction","issue","2017-10",18,62804,0.00028660594866569
"UA","extinction","issue","2017-11",100,225607,0.000443248658064688
"UA","extinction","issue","2017-12",35,213464,0.000163962073230147
"UA","extinction","issue","2018-1",52,212376,0.000244848758805138
"UA","extinction","issue","2018-2",38,200496,0.000189529965685101
"UA","extinction","issue","2018-3",13,73019,0.000178035853681918
"UA","genetic diversity","issue","2017-10",0,62804,0
"UA","genetic diversity","issue","2017-11",1,225607,4.43248658064688e-06
"UA","genetic diversity","issue","2017-12",0,213464,0
"UA","genetic diversity","issue","2018-1",3,212376,1.41258899310657e-05
"UA","genetic diversity","issue","2018-2",2,200496,9.97526135184742e-06
"UA","genetic diversity","issue","2018-3",0,73019,0
"UA","habitat destruction","issue","2017-10",0,62804,0
"UA","habitat destruction","issue","2017-11",0,225607,0
"UA","habitat destruction","issue","2017-12",0,213464,0
"UA","habitat destruction","issue","2018-1",1,212376,4.70862997702189e-06
"UA","habitat destruction","issue","2018-2",0,200496,0
"UA","habitat destruction","issue","2018-3",0,73019,0
"UA","habitat fragmentation","issue","2017-10",1,62804,1.59225527036495e-05
"UA","habitat fragmentation","issue","2017-11",0,225607,0
"UA","habitat fragmentation","issue","2017-12",0,213464,0
"UA","habitat fragmentation","issue","2018-1",1,212376,4.70862997702189e-06
"UA","habitat fragmentation","issue","2018-2",0,200496,0
"UA","habitat fragmentation","issue","2018-3",0,73019,0
"UA","invasive species","issue","2017-10",0,62804,0
"UA","invasive species","issue","2017-11",1,225607,4.43248658064688e-06
"UA","invasive species","issue","2017-12",0,213464,0
"UA","invasive species","issue","2018-1",1,212376,4.70862997702189e-06
"UA","invasive species","issue","2018-2",0,200496,0
"UA","invasive species","issue","2018-3",1,73019,1.36950656678399e-05
"UA","keystone species","issue","2017-10",0,62804,0
"UA","keystone species","issue","2017-11",0,225607,0
"UA","keystone species","issue","2017-12",0,213464,0
"UA","keystone species","issue","2018-1",0,212376,0
"UA","keystone species","issue","2018-2",1,200496,4.98763067592371e-06
"UA","keystone species","issue","2018-3",4,73019,5.47802626713595e-05
"UA","natural capital","issue","2017-10",4,62804,6.36902108145978e-05
"UA","natural capital","issue","2017-11",0,225607,0
"UA","natural capital","issue","2017-12",0,213464,0
"UA","natural capital","issue","2018-1",0,212376,0
"UA","natural capital","issue","2018-2",0,200496,0
"UA","natural capital","issue","2018-3",0,73019,0
"UA","ocean acidification","issue","2017-10",0,62804,0
"UA","ocean acidification","issue","2017-11",0,225607,0
"UA","ocean acidification","issue","2017-12",0,213464,0
"UA","ocean acidification","issue","2018-1",0,212376,0
"UA","ocean acidification","issue","2018-2",0,200496,0
"UA","ocean acidification","issue","2018-3",0,73019,0
"UA","protected area","issue","2017-10",2,62804,3.18451054072989e-05
"UA","protected area","issue","2017-11",3,225607,1.32974597419406e-05
"UA","protected area","issue","2017-12",2,213464,9.36926132743695e-06
"UA","protected area","issue","2018-1",1,212376,4.70862997702189e-06
"UA","protected area","issue","2018-2",2,200496,9.97526135184742e-06
"UA","protected area","issue","2018-3",1,73019,1.36950656678399e-05
"UA","species diversity","issue","2017-10",1,62804,1.59225527036495e-05
"UA","species diversity","issue","2017-11",2,225607,8.86497316129375e-06
"UA","species diversity","issue","2017-12",0,213464,0
"UA","species diversity","issue","2018-1",1,212376,4.70862997702189e-06
"UA","species diversity","issue","2018-2",0,200496,0
"UA","species diversity","issue","2018-3",0,73019,0
"UA","subspecies","issue","2017-10",12,62804,0.000191070632443793
"UA","subspecies","issue","2017-11",24,225607,0.000106379677935525
"UA","subspecies","issue","2017-12",15,213464,7.02694599557771e-05
"UA","subspecies","issue","2018-1",26,212376,0.000122424379402569
"UA","subspecies","issue","2018-2",16,200496,7.98020908147793e-05
"UA","subspecies","issue","2018-3",4,73019,5.47802626713595e-05
"UA","sustainability","issue","2017-10",76,62804,0.00121011400547736
"UA","sustainability","issue","2017-11",188,225607,0.000833307477161613
"UA","sustainability","issue","2017-12",170,213464,0.00079638721283214
"UA","sustainability","issue","2018-1",167,212376,0.000786341206162655
"UA","sustainability","issue","2018-2",146,200496,0.000728194078684862
"UA","sustainability","issue","2018-3",51,73019,0.000698448349059834
"UA","wildlife trade","issue","2017-10",0,62804,0
"UA","wildlife trade","issue","2017-11",1,225607,4.43248658064688e-06
"UA","wildlife trade","issue","2017-12",0,213464,0
"UA","wildlife trade","issue","2018-1",0,212376,0
"UA","wildlife trade","issue","2018-2",0,200496,0
