"country","issue","set","month","mentions","baseline","rate"
"US","ocean acidification","issue","2017-11",321,7425811,4.32276016720598e-05
"US","ocean acidification","issue","2017-12",218,6932224,3.14473392665903e-05
"US","ocean acidification","issue","2018-1",262,7321260,3.5786189808858e-05
"US","ocean acidification","issue","2018-2",184,7103065,2.59043103223749e-05
"US","ocean acidification","issue","2018-3",229,7690771,2.97759483412001e-05
"US","ocean acidification","issue","2018-4",170,7118731,2.38806607525976e-05
"US","ocean acidification","issue","2018-5",21,512783,4.09529957116363e-05
"US","protected area","issue","2017-11",1167,7425811,0.000157154551873189
"US","protected area","issue","2017-12",1541,6932224,0.000222295182613834
"US","protected area","issue","2018-1",1323,7321260,0.000180706599683661
"US","protected area","issue","2018-2",1514,7103065,0.000213147422978672
"US","protected area","issue","2018-3",1476,7690771,0.000191918339526687
"US","protected area","issue","2018-4",1403,7118731,0.000197085688446438
"US","protected area","issue","2018-5",72,512783,0.000140410271011324
"US","species diversity","issue","2017-11",110,7425811,1.48131968346622e-05
"US","species diversity","issue","2017-12",73,6932224,1.05305310388124e-05
"US","species diversity","issue","2018-1",88,7321260,1.20197889434332e-05
"US","species diversity","issue","2018-2",72,7103065,1.01364692565815e-05
"US","species diversity","issue","2018-3",153,7690771,1.98939742192298e-05
"US","species diversity","issue","2018-4",89,7118731,1.25022282763599e-05
"US","species diversity","issue","2018-5",11,512783,2.14515691822857e-05
"US","subspecies","issue","2017-11",612,7425811,8.24152405710299e-05
"US","subspecies","issue","2017-12",400,6932224,5.77015399386979e-05
"US","subspecies","issue","2018-1",385,7321260,5.25865766275204e-05
"US","subspecies","issue","2018-2",414,7103065,5.82846982253436e-05
"US","subspecies","issue","2018-3",1285,7690771,0.000167083378246472
"US","subspecies","issue","2018-4",439,7118731,6.1668294531708e-05
"US","subspecies","issue","2018-5",21,512783,4.09529957116363e-05
"US","sustainability","issue","2017-11",18654,7425811,0.00251204885230718
"US","sustainability","issue","2017-12",14058,6932224,0.00202792062114554
"US","sustainability","issue","2018-1",16164,7321260,0.00220781668729153
"US","sustainability","issue","2018-2",17588,7103065,0.00247611418451049
"US","sustainability","issue","2018-3",20502,7690771,0.00266579254537679
"US","sustainability","issue","2018-4",21350,7118731,0.00299913004157623
"US","sustainability","issue","2018-5",1687,512783,0.00328989065550145
"US","wildlife trade","issue","2017-11",152,7425811,2.04691447169878e-05
"US","wildlife trade","issue","2017-12",195,6932224,2.81295007201152e-05
"US","wildlife trade","issue","2018-1",186,7321260,2.54054629940748e-05
"US","wildlife trade","issue","2018-2",270,7103065,3.80117597121806e-05
"US","wildlife trade","issue","2018-3",337,7690771,4.38187536724211e-05
"US","wildlife trade","issue","2018-4",103,7118731,1.44688709265739e-05
"US","wildlife trade","issue","2018-5",3,512783,5.85042795880519e-06
"UY","all","all","2017-11",113,6053,0.0186684288782422
"UY","all","all","2017-12",92,6191,0.0148602810531417
"UY","all","all","2018-1",112,6002,0.0186604465178274
"UY","all","all","2018-2",80,5406,0.0147983721790603
"UY","all","all","2018-3",94,6591,0.0142618722500379
"UY","all","all","2018-4",71,5568,0.0127514367816092
"UY","all","all","2018-5",2,210,0.00952380952380952
"UY","biodiversity","issue","2017-11",23,6053,0.00379976870973071
"UY","biodiversity","issue","2017-12",9,6191,0.00145372314650299
"UY","biodiversity","issue","2018-1",19,6002,0.00316561146284572
"UY","biodiversity","issue","2018-2",7,5406,0.00129485756566778
"UY","biodiversity","issue","2018-3",26,6591,0.00394477317554241
"UY","biodiversity","issue","2018-4",10,5568,0.00179597701149425
"UY","biodiversity","issue","2018-5",0,210,0
"UY","biosphere","issue","2017-11",0,6053,0
"UY","biosphere","issue","2017-12",5,6191,0.000807623970279438
"UY","biosphere","issue","2018-1",0,6002,0
"UY","biosphere","issue","2018-2",5,5406,0.000924898261191269
"UY","biosphere","issue","2018-3",5,6591,0.000758610226065847
"UY","biosphere","issue","2018-4",5,5568,0.000897988505747126
"UY","biosphere","issue","2018-5",0,210,0
"UY","climate change","issue","2017-11",46,6053,0.00759953741946142
"UY","climate change","issue","2017-12",40,6191,0.0064609917622355
"UY","climate change","issue","2018-1",61,6002,0.010163278907031
"UY","climate change","issue","2018-2",29,5406,0.00536440991490936
"UY","climate change","issue","2018-3",32,6591,0.00485510544682142
"UY","climate change","issue","2018-4",24,5568,0.00431034482758621
"UY","climate change","issue","2018-5",1,210,0.00476190476190476
"UY","deforestation","issue","2017-11",16,6053,0.00264331736329093
"UY","deforestation","issue","2017-12",3,6191,0.000484574382167663
"UY","deforestation","issue","2018-1",4,6002,0.000666444518493835
"UY","deforestation","issue","2018-2",4,5406,0.000739918608953015
"UY","deforestation","issue","2018-3",11,6591,0.00166894249734486
"UY","deforestation","issue","2018-4",12,5568,0.0021551724137931
"UY","deforestation","issue","2018-5",0,210,0
"UY","desertification","issue","2017-11",0,6053,0
"UY","desertification","issue","2017-12",0,6191,0
"UY","desertification","issue","2018-1",1,6002,0.000166611129623459
"UY","desertification","issue","2018-2",0,5406,0
"UY","desertification","issue","2018-3",0,6591,0
"UY","desertification","issue","2018-4",0,5568,0
"UY","desertification","issue","2018-5",0,210,0
"UY","ecology","issue","2017-11",3,6053,0.000495622005617049
"UY","ecology","issue","2017-12",9,6191,0.00145372314650299
"UY","ecology","issue","2018-1",6,6002,0.000999666777740753
"UY","ecology","issue","2018-2",10,5406,0.00184979652238254
"UY","ecology","issue","2018-3",4,6591,0.000606888180852678
"UY","ecology","issue","2018-4",9,5568,0.00161637931034483
"UY","ecology","issue","2018-5",0,210,0
"UY","ecosystem service","issue","2017-11",1,6053,0.000165207335205683
"UY","ecosystem service","issue","2017-12",0,6191,0
"UY","ecosystem service","issue","2018-1",0,6002,0
"UY","ecosystem service","issue","2018-2",0,5406,0
"UY","ecosystem service","issue","2018-3",0,6591,0
"UY","ecosystem service","issue","2018-4",0,5568,0
"UY","ecosystem service","issue","2018-5",0,210,0
"UY","endangered species","issue","2017-11",0,6053,0
"UY","endangered species","issue","2017-12",4,6191,0.00064609917622355
"UY","endangered species","issue","2018-1",0,6002,0
"UY","endangered species","issue","2018-2",2,5406,0.000369959304476508
"UY","endangered species","issue","2018-3",1,6591,0.000151722045213169
"UY","endangered species","issue","2018-4",0,5568,0
"UY","endangered species","issue","2018-5",0,210,0
"UY","endemic species","issue","2017-11",0,6053,0
"UY","endemic species","issue","2017-12",0,6191,0
"UY","endemic species","issue","2018-1",0,6002,0
"UY","endemic species","issue","2018-2",1,5406,0.000184979652238254
"UY","endemic species","issue","2018-3",1,6591,0.000151722045213169
"UY","endemic species","issue","2018-4",2,5568,0.000359195402298851
"UY","endemic species","issue","2018-5",0,210,0
"UY","extinction","issue","2017-11",22,6053,0.00363456137452503
"UY","extinction","issue","2017-12",26,6191,0.00419964464545308
"UY","extinction","issue","2018-1",26,6002,0.00433188937020993
"UY","extinction","issue","2018-2",17,5406,0.00314465408805031
"UY","extinction","issue","2018-3",26,6591,0.00394477317554241
"UY","extinction","issue","2018-4",16,5568,0.0028735632183908
"UY","extinction","issue","2018-5",1,210,0.00476190476190476
"UY","genetic diversity","issue","2017-11",0,6053,0
"UY","genetic diversity","issue","2017-12",0,6191,0
"UY","genetic diversity","issue","2018-1",0,6002,0
"UY","genetic diversity","issue","2018-2",0,5406,0
"UY","genetic diversity","issue","2018-3",0,6591,0
"UY","genetic diversity","issue","2018-4",0,5568,0
"UY","genetic diversity","issue","2018-5",0,210,0
"UY","habitat destruction","issue","2017-11",0,6053,0
"UY","habitat destruction","issue","2017-12",0,6191,0
"UY","habitat destruction","issue","2018-1",0,6002,0
"UY","habitat destruction","issue","2018-2",0,5406,0
"UY","habitat destruction","issue","2018-3",0,6591,0
"UY","habitat destruction","issue","2018-4",0,5568,0
"UY","habitat destruction","issue","2018-5",0,210,0
"UY","habitat fragmentation","issue","2017-11",1,6053,0.000165207335205683
"UY","habitat fragmentation","issue","2017-12",0,6191,0
"UY","habitat fragmentation","issue","2018-1",0,6002,0
"UY","habitat fragmentation","issue","2018-2",0,5406,0
"UY","habitat fragmentation","issue","2018-3",0,6591,0
"UY","habitat fragmentation","issue","2018-4",0,5568,0
"UY","habitat fragmentation","issue","2018-5",0,210,0
"UY","invasive species","issue","2017-11",0,6053,0
"UY","invasive species","issue","2017-12",0,6191,0
"UY","invasive species","issue","2018-1",0,6002,0
"UY","invasive species","issue","2018-2",0,5406,0
"UY","invasive species","issue","2018-3",0,6591,0
"UY","invasive species","issue","2018-4",0,5568,0
"UY","invasive species","issue","2018-5",0,210,0
"UY","keystone species","issue","2017-11",0,6053,0
"UY","keystone species","issue","2017-12",0,6191,0
"UY","keystone species","issue","2018-1",0,6002,0
"UY","keystone species","issue","2018-2",0,5406,0
"UY","keystone species","issue","2018-3",0,6591,0
"UY","keystone species","issue","2018-4",0,5568,0
"UY","keystone species","issue","2018-5",0,210,0
"UY","natural capital","issue","2017-11",0,6053,0
"UY","natural capital","issue","2017-12",0,6191,0
"UY","natural capital","issue","2018-1",0,6002,0
"UY","natural capital","issue","2018-2",4,5406,0.000739918608953015
"UY","natural capital","issue","2018-3",2,6591,0.000303444090426339
"UY","natural capital","issue","2018-4",0,5568,0
"UY","natural capital","issue","2018-5",0,210,0
"UY","ocean acidification","issue","2017-11",0,6053,0
"UY","ocean acidification","issue","2017-12",0,6191,0
"UY","ocean acidification","issue","2018-1",0,6002,0
"UY","ocean acidification","issue","2018-2",1,5406,0.000184979652238254
"UY","ocean acidification","issue","2018-3",0,6591,0
"UY","ocean acidification","issue","2018-4",0,5568,0
"UY","ocean acidification","issue","2018-5",0,210,0
"UY","protected area","issue","2017-11",23,6053,0.00379976870973071
"UY","protected area","issue","2017-12",10,6191,0.00161524794055888
"UY","protected area","issue","2018-1",8,6002,0.00133288903698767
"UY","protected area","issue","2018-2",4,5406,0.000739918608953015
"UY","protected area","issue","2018-3",6,6591,0.000910332271279017
"UY","protected area","issue","2018-4",0,5568,0
"UY","protected area","issue","2018-5",0,210,0
"UY","species diversity","issue","2017-11",0,6053,0
"UY","species diversity","issue","2017-12",0,6191,0
"UY","species diversity","issue","2018-1",0,6002,0
"UY","species diversity","issue","2018-2",0,5406,0
"UY","species diversity","issue","2018-3",1,6591,0.000151722045213169
"UY","species diversity","issue","2018-4",0,5568,0
"UY","species diversity","issue","2018-5",0,210,0
"UY","subspecies","issue","2017-11",0,6053,0
"UY","subspecies","issue","2017-12",1,6191,0.000161524794055888
"UY","subspecies","issue","2018-1",2,6002,0.000333222259246918
"UY","subspecies","issue","2018-2",2,5406,0.000369959304476508
"UY","subspecies","issue","2018-3",2,6591,0.000303444090426339
"UY","subspecies","issue","2018-4",0,5568,0
"UY","subspecies","issue","2018-5",0,210,0
"UY","sustainability","issue","2017-11",17,6053,0.00280852469849661
"UY","sustainability","issue","2017-12",16,6191,0.0025843967048942
"UY","sustainability","issue","2018-1",17,6002,0.0028323892035988
"UY","sustainability","issue","2018-2",17,5406,0.00314465408805031
"UY","sustainability","issue","2018-3",23,6591,0.0034896070399029
"UY","sustainability","issue","2018-4",15,5568,0.00269396551724138
"UY","sustainability","issue","2018-5",0,210,0
"UY","wildlife trade","issue","2017-11",0,6053,0
"UY","wildlife trade","issue","2017-12",0,6191,0
"UY","wildlife trade","issue","2018-1",1,6002,0.000166611129623459
"UY","wildlife trade","issue","2018-2",0,5406,0
"UY","wildlife trade","issue","2018-3",0,6591,0
"UY","wildlife trade","issue","2018-4",0,5568,0
"UY","wildlife trade","issue","2018-5",0,210,0
"UZ","all","all","2017-11",14,1771,0.00790513833992095
"UZ","all","all","2017-12",14,1926,0.00726895119418484
"UZ","all","all","2018-1",6,1701,0.00352733686067019
"UZ","all","all","2018-2",16,1592,0.0100502512562814
"UZ","all","all","2018-3",8,1640,0.0048780487804878
"UZ","all","all","2018-4",9,1435,0.00627177700348432
"UZ","all","all","2018-5",2,118,0.0169491525423729
"UZ","biodiversity","issue","2017-11",2,1771,0.00112930547713156
"UZ","biodiversity","issue","2017-12",0,1926,0
"UZ","biodiversity","issue","2018-1",2,1701,0.00117577895355673
"UZ","biodiversity","issue","2018-2",4,1592,0.00251256281407035
"UZ","biodiversity","issue","2018-3",0,1640,0
"UZ","biodiversity","issue","2018-4",0,1435,0
"UZ","biodiversity","issue","2018-5",0,118,0
"UZ","biosphere","issue","2017-11",0,1771,0
"UZ","biosphere","issue","2017-12",0,1926,0
"UZ","biosphere","issue","2018-1",0,1701,0
"UZ","biosphere","issue","2018-2",0,1592,0
"UZ","biosphere","issue","2018-3",1,1640,0.000609756097560976
"UZ","biosphere","issue","2018-4",1,1435,0.000696864111498258
"UZ","biosphere","issue","2018-5",0,118,0
"UZ","climate change","issue","2017-11",2,1771,0.00112930547713156
"UZ","climate change","issue","2017-12",2,1926,0.00103842159916926
"UZ","climate change","issue","2018-1",1,1701,0.000587889476778366
"UZ","climate change","issue","2018-2",1,1592,0.000628140703517588
"UZ","climate change","issue","2018-3",0,1640,0
"UZ","climate change","issue","2018-4",1,1435,0.000696864111498258
"UZ","climate change","issue","2018-5",0,118,0
"UZ","deforestation","issue","2017-11",0,1771,0
"UZ","deforestation","issue","2017-12",0,1926,0
"UZ","deforestation","issue","2018-1",0,1701,0
"UZ","deforestation","issue","2018-2",0,1592,0
"UZ","deforestation","issue","2018-3",0,1640,0
"UZ","deforestation","issue","2018-4",0,1435,0
"UZ","deforestation","issue","2018-5",0,118,0
"UZ","desertification","issue","2017-11",0,1771,0
"UZ","desertification","issue","2017-12",0,1926,0
"UZ","desertification","issue","2018-1",0,1701,0
"UZ","desertification","issue","2018-2",0,1592,0
"UZ","desertification","issue","2018-3",0,1640,0
"UZ","desertification","issue","2018-4",1,1435,0.000696864111498258
"UZ","desertification","issue","2018-5",0,118,0
"UZ","ecology","issue","2017-11",5,1771,0.00282326369282891
"UZ","ecology","issue","2017-12",1,1926,0.000519210799584631
"UZ","ecology","issue","2018-1",2,1701,0.00117577895355673
"UZ","ecology","issue","2018-2",8,1592,0.0050251256281407
"UZ","ecology","issue","2018-3",3,1640,0.00182926829268293
"UZ","ecology","issue","2018-4",0,1435,0
"UZ","ecology","issue","2018-5",1,118,0.00847457627118644
"UZ","ecosystem service","issue","2017-11",0,1771,0
"UZ","ecosystem service","issue","2017-12",0,1926,0
"UZ","ecosystem service","issue","2018-1",0,1701,0
"UZ","ecosystem service","issue","2018-2",0,1592,0
"UZ","ecosystem service","issue","2018-3",0,1640,0
"UZ","ecosystem service","issue","2018-4",0,1435,0
"UZ","ecosystem service","issue","2018-5",0,118,0
"UZ","endangered species","issue","2017-11",0,1771,0
"UZ","endangered species","issue","2017-12",0,1926,0
"UZ","endangered species","issue","2018-1",0,1701,0
"UZ","endangered species","issue","2018-2",0,1592,0
"UZ","endangered species","issue","2018-3",0,1640,0
"UZ","endangered species","issue","2018-4",0,1435,0
"UZ","endangered species","issue","2018-5",0,118,0
"UZ","endemic species","issue","2017-11",0,1771,0
"UZ","endemic species","issue","2017-12",0,1926,0
"UZ","endemic species","issue","2018-1",0,1701,0
"UZ","endemic species","issue","2018-2",0,1592,0
"UZ","endemic species","issue","2018-3",0,1640,0
"UZ","endemic species","issue","2018-4",0,1435,0
"UZ","endemic species","issue","2018-5",0,118,0
"UZ","extinction","issue","2017-11",0,1771,0
"UZ","extinction","issue","2017-12",0,1926,0
"UZ","extinction","issue","2018-1",0,1701,0
"UZ","extinction","issue","2018-2",0,1592,0
"UZ","extinction","issue","2018-3",0,1640,0
"UZ","extinction","issue","2018-4",1,1435,0.000696864111498258
"UZ","extinction","issue","2018-5",0,118,0
"UZ","genetic diversity","issue","2017-11",0,1771,0
"UZ","genetic diversity","issue","2017-12",0,1926,0
"UZ","genetic diversity","issue","2018-1",0,1701,0
"UZ","genetic diversity","issue","2018-2",0,1592,0
"UZ","genetic diversity","issue","2018-3",0,1640,0
"UZ","genetic diversity","issue","2018-4",0,1435,0
"UZ","genetic diversity","issue","2018-5",0,118,0
"UZ","habitat destruction","issue","2017-11",0,1771,0
"UZ","habitat destruction","issue","2017-12",0,1926,0
"UZ","habitat destruction","issue","2018-1",0,1701,0
"UZ","habitat destruction","issue","2018-2",0,1592,0
"UZ","habitat destruction","issue","2018-3",0,1640,0
"UZ","habitat destruction","issue","2018-4",0,1435,0
"UZ","habitat destruction","issue","2018-5",0,118,0
"UZ","habitat fragmentation","issue","2017-11",0,1771,0
"UZ","habitat fragmentation","issue","2017-12",0,1926,0
"UZ","habitat fragmentation","issue","2018-1",0,1701,0
"UZ","habitat fragmentation","issue","2018-2",0,1592,0
"UZ","habitat fragmentation","issue","2018-3",0,1640,0
"UZ","habitat fragmentation","issue","2018-4",0,1435,0
"UZ","habitat fragmentation","issue","2018-5",0,118,0
"UZ","invasive species","issue","2017-11",0,1771,0
"UZ","invasive species","issue","2017-12",0,1926,0
"UZ","invasive species","issue","2018-1",0,1701,0
"UZ","invasive species","issue","2018-2",0,1592,0
"UZ","invasive species","issue","2018-3",0,1640,0
"UZ","invasive species","issue","2018-4",0,1435,0
"UZ","invasive species","issue","2018-5",0,118,0
"UZ","keystone species","issue","2017-11",0,1771,0
"UZ","keystone species","issue","2017-12",0,1926,0
"UZ","keystone species","issue","2018-1",0,1701,0
"UZ","keystone species","issue","2018-2",0,1592,0
"UZ","keystone species","issue","2018-3",0,1640,0
"UZ","keystone species","issue","2018-4",0,1435,0
"UZ","keystone species","issue","2018-5",0,118,0
"UZ","natural capital","issue","2017-11",0,1771,0
"UZ","natural capital","issue","2017-12",0,1926,0
"UZ","natural capital","issue","2018-1",0,1701,0
"UZ","natural capital","issue","2018-2",0,1592,0
"UZ","natural capital","issue","2018-3",0,1640,0
"UZ","natural capital","issue","2018-4",2,1435,0.00139372822299652
"UZ","natural capital","issue","2018-5",0,118,0
"UZ","ocean acidification","issue","2017-11",0,1771,0
"UZ","ocean acidification","issue","2017-12",0,1926,0
"UZ","ocean acidification","issue","2018-1",0,1701,0
"UZ","ocean acidification","issue","2018-2",0,1592,0
"UZ","ocean acidification","issue","2018-3",0,1640,0
"UZ","ocean acidification","issue","2018-4",0,1435,0
"UZ","ocean acidification","issue","2018-5",0,118,0
"UZ","protected area","issue","2017-11",0,1771,0
"UZ","protected area","issue","2017-12",0,1926,0
"UZ","protected area","issue","2018-1",0,1701,0
"UZ","protected area","issue","2018-2",0,1592,0
"UZ","protected area","issue","2018-3",0,1640,0
"UZ","protected area","issue","2018-4",0,1435,0
"UZ","protected area","issue","2018-5",0,118,0
"UZ","species diversity","issue","2017-11",0,1771,0
"UZ","species diversity","issue","2017-12",0,1926,0
"UZ","species diversity","issue","2018-1",0,1701,0
"UZ","species diversity","issue","2018-2",0,1592,0
"UZ","species diversity","issue","2018-3",0,1640,0
"UZ","species diversity","issue","2018-4",1,1435,0.000696864111498258
"UZ","species diversity","issue","2018-5",0,118,0
"UZ","subspecies","issue","2017-11",0,1771,0
"UZ","subspecies","issue","2017-12",0,1926,0
"UZ","subspecies","issue","2018-1",3,1701,0.0017636684303351
"UZ","subspecies","issue","2018-2",1,1592,0.000628140703517588
"UZ","subspecies","issue","2018-3",0,1640,0
"UZ","subspecies","issue","2018-4",0,1435,0
"UZ","subspecies","issue","2018-5",0,118,0
"UZ","sustainability","issue","2017-11",7,1771,0.00395256916996047
"UZ","sustainability","issue","2017-12",11,1926,0.00571131879543095
"UZ","sustainability","issue","2018-1",0,1701,0
"UZ","sustainability","issue","2018-2",4,1592,0.00251256281407035
"UZ","sustainability","issue","2018-3",4,1640,0.0024390243902439
"UZ","sustainability","issue","2018-4",3,1435,0.00209059233449477
"UZ","sustainability","issue","2018-5",1,118,0.00847457627118644
"UZ","wildlife trade","issue","2017-11",0,1771,0
"UZ","wildlife trade","issue","2017-12",0,1926,0
"UZ","wildlife trade","issue","2018-1",0,1701,0
"UZ","wildlife trade","issue","2018-2",0,1592,0
"UZ","wildlife trade","issue","2018-3",0,1640,0
"UZ","wildlife trade","issue","2018-4",0,1435,0
"UZ","wildlife trade","issue","2018-5",0,118,0
"VA","all","all","2017-11",30,983,0.0305188199389624
"VA","all","all","2017-12",7,618,0.0113268608414239
"VA","all","all","2018-1",2,168,0.0119047619047619
"VA","all","all","2018-2",0,158,0
"VA","all","all","2018-3",4,564,0.00709219858156028
"VA","all","all","2018-4",2,365,0.00547945205479452
"VA","all","all","2018-5",0,10,0
"VA","biodiversity","issue","2017-11",2,983,0.00203458799593082
"VA","biodiversity","issue","2017-12",0,618,0
"VA","biodiversity","issue","2018-1",1,168,0.00595238095238095
"VA","biodiversity","issue","2018-2",0,158,0
"VA","biodiversity","issue","2018-3",3,564,0.00531914893617021
"VA","biodiversity","issue","2018-4",1,365,0.00273972602739726
"VA","biodiversity","issue","2018-5",0,10,0
"VA","biosphere","issue","2017-11",0,983,0
"VA","biosphere","issue","2017-12",0,618,0
"VA","biosphere","issue","2018-1",0,168,0
"VA","biosphere","issue","2018-2",0,158,0
"VA","biosphere","issue","2018-3",0,564,0
"VA","biosphere","issue","2018-4",0,365,0
"VA","biosphere","issue","2018-5",0,10,0
"VA","climate change","issue","2017-11",13,983,0.0132248219735504
"VA","climate change","issue","2017-12",5,618,0.00809061488673139
"VA","climate change","issue","2018-1",0,168,0
"VA","climate change","issue","2018-2",0,158,0
"VA","climate change","issue","2018-3",0,564,0
"VA","climate change","issue","2018-4",0,365,0
"VA","climate change","issue","2018-5",0,10,0
"VA","deforestation","issue","2017-11",0,983,0
"VA","deforestation","issue","2017-12",1,618,0.00161812297734628
"VA","deforestation","issue","2018-1",0,168,0
"VA","deforestation","issue","2018-2",0,158,0
"VA","deforestation","issue","2018-3",0,564,0
"VA","deforestation","issue","2018-4",0,365,0
"VA","deforestation","issue","2018-5",0,10,0
"VA","desertification","issue","2017-11",0,983,0
"VA","desertification","issue","2017-12",0,618,0
"VA","desertification","issue","2018-1",0,168,0
"VA","desertification","issue","2018-2",0,158,0
"VA","desertification","issue","2018-3",0,564,0
"VA","desertification","issue","2018-4",0,365,0
"VA","desertification","issue","2018-5",0,10,0
"VA","ecology","issue","2017-11",15,983,0.0152594099694812
"VA","ecology","issue","2017-12",1,618,0.00161812297734628
"VA","ecology","issue","2018-1",2,168,0.0119047619047619
"VA","ecology","issue","2018-2",0,158,0
"VA","ecology","issue","2018-3",5,564,0.00886524822695036
"VA","ecology","issue","2018-4",2,365,0.00547945205479452
"VA","ecology","issue","2018-5",0,10,0
"VA","ecosystem service","issue","2017-11",0,983,0
"VA","ecosystem service","issue","2017-12",0,618,0
"VA","ecosystem service","issue","2018-1",0,168,0
"VA","ecosystem service","issue","2018-2",0,158,0
"VA","ecosystem service","issue","2018-3",0,564,0
"VA","ecosystem service","issue","2018-4",0,365,0
"VA","ecosystem service","issue","2018-5",0,10,0
"VA","endangered species","issue","2017-11",0,983,0
"VA","endangered species","issue","2017-12",0,618,0
"VA","endangered species","issue","2018-1",0,168,0
"VA","endangered species","issue","2018-2",0,158,0
"VA","endangered species","issue","2018-3",0,564,0
"VA","endangered species","issue","2018-4",0,365,0
"VA","endangered species","issue","2018-5",0,10,0
"VA","endemic species","issue","2017-11",0,983,0
"VA","endemic species","issue","2017-12",0,618,0
"VA","endemic species","issue","2018-1",0,168,0
"VA","endemic species","issue","2018-2",0,158,0
"VA","endemic species","issue","2018-3",0,564,0
"VA","endemic species","issue","2018-4",0,365,0
"VA","endemic species","issue","2018-5",0,10,0
"VA","extinction","issue","2017-11",0,983,0
"VA","extinction","issue","2017-12",0,618,0
"VA","extinction","issue","2018-1",1,168,0.00595238095238095
"VA","extinction","issue","2018-2",0,158,0
"VA","extinction","issue","2018-3",0,564,0
"VA","extinction","issue","2018-4",0,365,0
"VA","extinction","issue","2018-5",0,10,0
"VA","genetic diversity","issue","2017-11",0,983,0
"VA","genetic diversity","issue","2017-12",0,618,0
"VA","genetic diversity","issue","2018-1",0,168,0
"VA","genetic diversity","issue","2018-2",0,158,0
"VA","genetic diversity","issue","2018-3",0,564,0
"VA","genetic diversity","issue","2018-4",0,365,0
"VA","genetic diversity","issue","2018-5",0,10,0
"VA","habitat destruction","issue","2017-11",0,983,0
"VA","habitat destruction","issue","2017-12",0,618,0
"VA","habitat destruction","issue","2018-1",0,168,0
"VA","habitat destruction","issue","2018-2",0,158,0
"VA","habitat destruction","issue","2018-3",0,564,0
"VA","habitat destruction","issue","2018-4",0,365,0
"VA","habitat destruction","issue","2018-5",0,10,0
"VA","habitat fragmentation","issue","2017-11",0,983,0
"VA","habitat fragmentation","issue","2017-12",0,618,0
"VA","habitat fragmentation","issue","2018-1",0,168,0
"VA","habitat fragmentation","issue","2018-2",0,158,0
"VA","habitat fragmentation","issue","2018-3",0,564,0
"VA","habitat fragmentation","issue","2018-4",0,365,0
"VA","habitat fragmentation","issue","2018-5",0,10,0
"VA","invasive species","issue","2017-11",0,983,0
"VA","invasive species","issue","2017-12",0,618,0
"VA","invasive species","issue","2018-1",0,168,0
"VA","invasive species","issue","2018-2",0,158,0
"VA","invasive species","issue","2018-3",0,564,0
"VA","invasive species","issue","2018-4",0,365,0
"VA","invasive species","issue","2018-5",0,10,0
"VA","keystone species","issue","2017-11",0,983,0
"VA","keystone species","issue","2017-12",0,618,0
"VA","keystone species","issue","2018-1",0,168,0
"VA","keystone species","issue","2018-2",0,158,0
"VA","keystone species","issue","2018-3",0,564,0
"VA","keystone species","issue","2018-4",0,365,0
"VA","keystone species","issue","2018-5",0,10,0
"VA","natural capital","issue","2017-11",0,983,0
"VA","natural capital","issue","2017-12",0,618,0
"VA","natural capital","issue","2018-1",0,168,0
"VA","natural capital","issue","2018-2",0,158,0
"VA","natural capital","issue","2018-3",0,564,0
"VA","natural capital","issue","2018-4",0,365,0
"VA","natural capital","issue","2018-5",0,10,0
"VA","ocean acidification","issue","2017-11",1,983,0.00101729399796541
"VA","ocean acidification","issue","2017-12",0,618,0
"VA","ocean acidification","issue","2018-1",0,168,0
"VA","ocean acidification","issue","2018-2",0,158,0
"VA","ocean acidification","issue","2018-3",0,564,0
"VA","ocean acidification","issue","2018-4",0,365,0
"VA","ocean acidification","issue","2018-5",0,10,0
"VA","protected area","issue","2017-11",1,983,0.00101729399796541
"VA","protected area","issue","2017-12",0,618,0
"VA","protected area","issue","2018-1",0,168,0
"VA","protected area","issue","2018-2",0,158,0
"VA","protected area","issue","2018-3",1,564,0.00177304964539007
"VA","protected area","issue","2018-4",0,365,0
"VA","protected area","issue","2018-5",0,10,0
"VA","species diversity","issue","2017-11",0,983,0
"VA","species diversity","issue","2017-12",0,618,0
"VA","species diversity","issue","2018-1",0,168,0
"VA","species diversity","issue","2018-2",0,158,0
"VA","species diversity","issue","2018-3",0,564,0
"VA","species diversity","issue","2018-4",0,365,0
"VA","species diversity","issue","2018-5",0,10,0
"VA","subspecies","issue","2017-11",0,983,0
"VA","subspecies","issue","2017-12",0,618,0
"VA","subspecies","issue","2018-1",0,168,0
"VA","subspecies","issue","2018-2",0,158,0
"VA","subspecies","issue","2018-3",0,564,0
"VA","subspecies","issue","2018-4",0,365,0
"VA","subspecies","issue","2018-5",0,10,0
"VA","sustainability","issue","2017-11",4,983,0.00406917599186165
"VA","sustainability","issue","2017-12",1,618,0.00161812297734628
"VA","sustainability","issue","2018-1",0,168,0
"VA","sustainability","issue","2018-2",0,158,0
"VA","sustainability","issue","2018-3",0,564,0
"VA","sustainability","issue","2018-4",0,365,0
"VA","sustainability","issue","2018-5",0,10,0
"VA","wildlife trade","issue","2017-11",0,983,0
"VA","wildlife trade","issue","2017-12",0,618,0
"VA","wildlife trade","issue","2018-1",0,168,0
"VA","wildlife trade","issue","2018-2",0,158,0
"VA","wildlife trade","issue","2018-3",0,564,0
"VA","wildlife trade","issue","2018-4",0,365,0
"VA","wildlife trade","issue","2018-5",0,10,0
